timestamp,device_id,facility_id,temperature,pressure,vibration,status,production_rate,quality_score
2025-11-20 09:48:12,SENSOR_003,FAC_CHI,27.38,96.7,1.66,CRITICAL,112,89.58
2025-11-20 10:16:12,SENSOR_008,FAC_SEA,22.24,103.33,0.8,NORMAL,119,96.36
2025-11-20 11:18:12,SENSOR_014,FAC_SEA,19.74,101.13,2.46,WARNING,105,87.98
2025-11-20 11:29:12,SENSOR_010,FAC_CHI,23.77,104.93,1.23,NORMAL,115,87.15
2025-11-20 11:08:12,SENSOR_003,FAC_SEA,22.58,95.51,0.43,NORMAL,102,92.98
2025-11-20 11:22:12,SENSOR_004,FAC_CHI,21.82,98.13,1.89,NORMAL,83,88.27
2025-11-20 11:29:12,SENSOR_012,FAC_DEN,18.73,100.84,0.79,NORMAL,111,88.03
2025-11-20 11:29:12,SENSOR_019,FAC_CHI,26.1,100.23,0.27,WARNING,91,97.01
2025-11-20 11:26:12,SENSOR_011,FAC_CHI,27.16,99.95,1.46,WARNING,87,91.56
2025-11-20 10:57:12,SENSOR_005,FAC_SEA,20.38,100.95,1.05,NORMAL,103,91.2
2025-11-20 11:46:12,SENSOR_008,FAC_DEN,25.39,104.36,1.15,NORMAL,105,93.28
2025-11-20 11:23:12,SENSOR_009,FAC_DEN,26.82,96.32,2.02,NORMAL,95,89.7
2025-11-20 12:32:12,SENSOR_008,FAC_ATL,20.48,98.66,1.39,NORMAL,118,98.44
2025-11-20 12:05:12,SENSOR_007,FAC_ATL,18.97,100.87,1.79,CRITICAL,100,97.27
2025-11-20 11:51:12,SENSOR_017,FAC_DEN,23.05,97.49,0.8,NORMAL,116,97.39
2025-11-20 11:55:12,SENSOR_010,FAC_DEN,21.83,99.42,2.05,CRITICAL,84,92.95
2025-11-20 12:26:12,SENSOR_013,FAC_ATL,23.62,104.06,0.5,NORMAL,110,96.09
2025-11-20 12:37:12,SENSOR_003,FAC_SEA,27.31,101.36,2.4,WARNING,105,89.62
2025-11-20 12:14:12,SENSOR_016,FAC_DEN,24.17,102.91,1.13,NORMAL,89,97.67
2025-11-20 12:15:12,SENSOR_001,FAC_SEA,23.5,98.99,1.88,NORMAL,91,99.27
2025-11-20 12:25:12,SENSOR_011,FAC_SEA,24.3,98.33,1.5,CRITICAL,95,86.85
2025-11-20 12:19:12,SENSOR_015,FAC_CHI,21.34,104.63,2.33,WARNING,100,93.97
2025-11-20 13:20:12,SENSOR_003,FAC_CHI,21.36,96.33,1.66,WARNING,108,91.47
2025-11-20 12:52:12,SENSOR_008,FAC_DEN,21.48,102.85,0.28,CRITICAL,116,87.89
2025-11-20 13:21:12,SENSOR_020,FAC_CHI,24.68,96.93,2.36,WARNING,99,85.02
2025-11-20 13:24:12,SENSOR_018,FAC_ATL,18.33,99.12,0.75,NORMAL,120,96.92
2025-11-20 13:12:12,SENSOR_014,FAC_ATL,22.14,99.31,0.14,WARNING,119,92.02
2025-11-20 13:03:12,SENSOR_006,FAC_SEA,20.06,103.18,0.87,NORMAL,93,96.01
2025-11-20 13:43:12,SENSOR_010,FAC_ATL,23.04,96.55,2.45,CRITICAL,82,94.92
2025-11-20 12:50:12,SENSOR_017,FAC_CHI,20.75,98.12,1.86,WARNING,100,98.35
2025-11-20 13:22:12,SENSOR_009,FAC_CHI,19.28,103.52,1.72,CRITICAL,106,94.04
2025-11-20 12:50:12,SENSOR_013,FAC_CHI,26.54,101.73,0.15,NORMAL,100,89.06
2025-11-20 13:50:12,SENSOR_009,FAC_SEA,27.31,104.7,2.47,NORMAL,110,92.05
2025-11-20 14:03:12,SENSOR_018,FAC_ATL,25.11,98.83,2.09,NORMAL,85,93.37
2025-11-20 14:29:12,SENSOR_017,FAC_DEN,25.35,95.71,1.61,NORMAL,120,92.38
2025-11-20 14:10:12,SENSOR_016,FAC_ATL,26.84,104.32,1.64,NORMAL,91,93.47
2025-11-20 14:04:12,SENSOR_014,FAC_CHI,22.78,95.02,0.55,NORMAL,99,86.23
2025-11-20 13:59:12,SENSOR_011,FAC_ATL,22.73,104.68,0.66,NORMAL,109,93.04
2025-11-20 14:44:12,SENSOR_015,FAC_ATL,25.27,103.08,0.79,CRITICAL,86,86.26
2025-11-20 14:00:12,SENSOR_007,FAC_DEN,26.72,97.7,0.3,NORMAL,83,88.45
2025-11-20 14:02:12,SENSOR_013,FAC_DEN,25.88,96.8,1.17,WARNING,97,95.59
2025-11-20 14:41:12,SENSOR_006,FAC_CHI,22.43,96.4,0.46,CRITICAL,107,87.76
2025-11-20 14:51:12,SENSOR_003,FAC_ATL,22.22,102.07,0.87,NORMAL,112,91.25
2025-11-20 15:20:12,SENSOR_012,FAC_CHI,25.16,104.31,1.84,CRITICAL,104,96.0
2025-11-20 14:48:12,SENSOR_016,FAC_DEN,26.0,96.75,1.44,NORMAL,89,89.31
2025-11-20 15:44:12,SENSOR_002,FAC_ATL,21.99,99.4,0.63,CRITICAL,113,86.8
2025-11-20 15:11:12,SENSOR_011,FAC_ATL,22.3,98.07,1.91,NORMAL,109,96.11
2025-11-20 15:01:12,SENSOR_005,FAC_CHI,25.61,99.35,1.97,NORMAL,85,93.87
2025-11-20 14:58:12,SENSOR_014,FAC_DEN,27.52,103.78,2.46,NORMAL,114,85.84
2025-11-20 14:53:12,SENSOR_013,FAC_DEN,22.3,95.03,0.79,NORMAL,109,98.45
2025-11-20 15:13:12,SENSOR_015,FAC_SEA,21.73,98.04,2.4,CRITICAL,91,90.29
2025-11-20 14:47:12,SENSOR_020,FAC_DEN,21.78,101.96,2.41,NORMAL,102,97.93
2025-11-20 16:34:12,SENSOR_019,FAC_ATL,27.9,100.92,0.41,NORMAL,96,93.42
2025-11-20 16:02:12,SENSOR_005,FAC_SEA,27.72,102.4,1.01,NORMAL,92,88.67
2025-11-20 16:18:12,SENSOR_002,FAC_DEN,26.02,95.58,1.4,NORMAL,109,87.29
2025-11-20 16:10:12,SENSOR_020,FAC_SEA,19.14,100.45,1.12,NORMAL,103,94.87
2025-11-20 16:33:12,SENSOR_004,FAC_SEA,27.03,103.48,1.83,NORMAL,107,92.99
2025-11-20 16:36:12,SENSOR_006,FAC_ATL,22.71,97.21,1.84,NORMAL,101,87.33
2025-11-20 16:00:12,SENSOR_018,FAC_DEN,23.88,103.17,1.27,NORMAL,110,86.03
2025-11-20 16:08:12,SENSOR_008,FAC_ATL,26.74,101.75,1.94,WARNING,97,88.74
2025-11-20 15:52:12,SENSOR_010,FAC_CHI,23.66,98.2,0.91,NORMAL,109,97.65
2025-11-20 16:34:12,SENSOR_013,FAC_SEA,22.13,97.44,2.49,NORMAL,102,86.08
2025-11-20 17:30:12,SENSOR_012,FAC_DEN,22.62,104.94,0.82,NORMAL,111,85.64
2025-11-20 17:14:12,SENSOR_018,FAC_ATL,19.46,99.07,0.22,CRITICAL,118,98.99
2025-11-20 17:46:12,SENSOR_008,FAC_ATL,19.82,97.86,0.68,WARNING,93,98.42
2025-11-20 17:33:12,SENSOR_014,FAC_CHI,20.07,95.21,1.18,WARNING,100,86.66
2025-11-20 17:28:12,SENSOR_004,FAC_SEA,25.1,103.53,1.32,WARNING,103,99.16
2025-11-20 17:30:12,SENSOR_010,FAC_SEA,25.07,102.14,0.41,NORMAL,99,93.25
2025-11-20 16:50:12,SENSOR_019,FAC_SEA,25.61,96.46,1.76,WARNING,106,91.27
2025-11-20 17:14:12,SENSOR_003,FAC_CHI,21.35,97.85,1.35,NORMAL,85,87.65
2025-11-20 17:05:12,SENSOR_009,FAC_SEA,22.45,100.17,1.23,NORMAL,110,86.89
2025-11-20 17:20:12,SENSOR_013,FAC_DEN,26.01,103.05,0.31,WARNING,104,90.41
2025-11-20 18:43:12,SENSOR_005,FAC_ATL,27.94,101.89,0.14,NORMAL,113,91.38
2025-11-20 18:24:12,SENSOR_011,FAC_SEA,23.41,103.68,0.59,NORMAL,107,89.64
2025-11-20 18:09:12,SENSOR_002,FAC_CHI,19.15,95.01,1.11,NORMAL,105,97.81
2025-11-20 18:15:12,SENSOR_003,FAC_CHI,25.39,97.5,2.32,WARNING,88,85.56
2025-11-20 17:55:12,SENSOR_009,FAC_ATL,27.71,104.99,0.54,WARNING,119,93.8
2025-11-20 18:01:12,SENSOR_004,FAC_ATL,22.23,99.94,0.99,CRITICAL,100,87.58
2025-11-20 17:58:12,SENSOR_007,FAC_CHI,19.52,104.15,1.71,NORMAL,87,97.2
2025-11-20 18:46:12,SENSOR_019,FAC_DEN,18.91,97.51,0.46,NORMAL,100,89.36
2025-11-20 18:37:12,SENSOR_017,FAC_SEA,22.69,95.12,0.57,NORMAL,114,93.59
2025-11-20 17:47:12,SENSOR_001,FAC_DEN,26.5,102.61,1.61,CRITICAL,114,90.19
2025-11-20 19:01:12,SENSOR_020,FAC_CHI,20.42,99.55,0.66,NORMAL,98,85.75
2025-11-20 19:39:12,SENSOR_012,FAC_DEN,18.79,102.87,0.81,CRITICAL,85,91.8
2025-11-20 18:50:12,SENSOR_003,FAC_DEN,23.33,99.84,1.52,NORMAL,115,96.38
2025-11-20 19:00:12,SENSOR_005,FAC_ATL,24.66,101.44,0.43,WARNING,118,99.16
2025-11-20 18:47:12,SENSOR_018,FAC_SEA,23.27,103.3,2.16,NORMAL,87,91.88
2025-11-20 19:18:12,SENSOR_007,FAC_DEN,18.75,104.31,1.43,NORMAL,92,94.22
2025-11-20 19:38:12,SENSOR_010,FAC_DEN,21.46,102.72,0.18,NORMAL,108,86.65
2025-11-20 19:41:12,SENSOR_009,FAC_DEN,22.63,97.02,1.3,NORMAL,115,85.5
2025-11-20 18:54:12,SENSOR_016,FAC_DEN,24.78,103.19,0.21,WARNING,103,93.31
2025-11-20 19:31:12,SENSOR_001,FAC_ATL,27.08,102.35,2.24,WARNING,106,85.19
2025-11-20 20:46:12,SENSOR_016,FAC_CHI,18.64,98.27,1.14,CRITICAL,117,97.61
2025-11-20 19:55:12,SENSOR_010,FAC_ATL,24.1,103.23,1.62,WARNING,92,87.15
2025-11-20 20:18:12,SENSOR_015,FAC_DEN,20.46,98.71,0.1,NORMAL,110,92.69
2025-11-20 20:37:12,SENSOR_006,FAC_CHI,26.88,96.4,0.99,NORMAL,89,85.25
2025-11-20 19:56:12,SENSOR_001,FAC_CHI,23.62,102.67,0.92,WARNING,98,88.99
2025-11-20 20:37:12,SENSOR_003,FAC_DEN,19.74,95.61,1.17,WARNING,113,96.83
2025-11-20 20:05:12,SENSOR_007,FAC_ATL,20.04,100.87,1.11,NORMAL,96,96.9
2025-11-20 20:26:12,SENSOR_018,FAC_DEN,26.04,100.26,2.27,NORMAL,84,96.73
2025-11-20 20:46:12,SENSOR_020,FAC_DEN,20.72,99.07,1.95,NORMAL,83,92.37
2025-11-20 20:16:12,SENSOR_011,FAC_SEA,24.43,96.95,2.05,CRITICAL,105,89.03
2025-11-20 21:16:12,SENSOR_010,FAC_SEA,19.5,102.22,0.91,CRITICAL,96,91.92
2025-11-20 21:16:12,SENSOR_018,FAC_SEA,22.83,97.79,1.39,NORMAL,88,88.13
2025-11-20 20:54:12,SENSOR_014,FAC_DEN,23.79,100.61,1.09,NORMAL,80,93.17
2025-11-20 21:19:12,SENSOR_011,FAC_DEN,20.64,100.24,0.3,CRITICAL,106,96.51
2025-11-20 21:24:12,SENSOR_007,FAC_CHI,18.71,98.73,1.35,NORMAL,85,95.74
2025-11-20 21:35:12,SENSOR_003,FAC_CHI,22.68,96.94,2.01,NORMAL,104,92.82
2025-11-20 21:37:12,SENSOR_009,FAC_ATL,24.62,98.38,0.14,NORMAL,119,86.53
2025-11-20 21:14:12,SENSOR_013,FAC_SEA,18.64,103.09,0.34,NORMAL,89,96.01
2025-11-20 21:37:12,SENSOR_004,FAC_ATL,20.48,98.91,1.82,WARNING,80,98.65
2025-11-20 21:03:12,SENSOR_006,FAC_SEA,21.83,99.06,0.2,WARNING,95,96.89
2025-11-20 22:22:12,SENSOR_016,FAC_DEN,20.91,100.87,0.48,CRITICAL,119,93.7
2025-11-20 22:43:12,SENSOR_017,FAC_SEA,20.4,95.81,0.78,NORMAL,118,91.18
2025-11-20 22:07:12,SENSOR_009,FAC_ATL,19.69,96.35,1.09,NORMAL,119,87.22
2025-11-20 22:39:12,SENSOR_011,FAC_ATL,19.57,104.65,0.25,NORMAL,111,95.84
2025-11-20 22:18:12,SENSOR_001,FAC_CHI,19.87,98.43,0.71,NORMAL,91,98.18
2025-11-20 22:11:12,SENSOR_004,FAC_DEN,23.58,95.46,1.99,NORMAL,118,93.62
2025-11-20 22:42:12,SENSOR_003,FAC_SEA,27.52,102.6,0.37,NORMAL,83,88.55
2025-11-20 22:22:12,SENSOR_002,FAC_ATL,25.74,99.22,0.3,CRITICAL,99,98.16
2025-11-20 22:28:12,SENSOR_008,FAC_DEN,21.44,98.62,1.82,CRITICAL,83,86.3
2025-11-20 22:42:12,SENSOR_012,FAC_ATL,26.36,96.52,0.7,CRITICAL,103,85.91
2025-11-20 23:46:12,SENSOR_009,FAC_SEA,21.52,100.1,1.61,NORMAL,99,94.84
2025-11-20 22:57:12,SENSOR_013,FAC_ATL,27.01,101.13,1.45,WARNING,103,87.22
2025-11-20 22:49:12,SENSOR_010,FAC_SEA,20.11,101.35,1.3,CRITICAL,109,95.54
2025-11-20 23:21:12,SENSOR_001,FAC_CHI,20.21,98.36,1.31,NORMAL,82,90.99
2025-11-20 23:39:12,SENSOR_015,FAC_CHI,21.78,99.18,1.89,NORMAL,83,89.28
2025-11-20 23:44:12,SENSOR_020,FAC_ATL,27.54,95.11,0.98,NORMAL,94,97.22
2025-11-20 23:09:12,SENSOR_006,FAC_ATL,27.17,99.8,0.55,NORMAL,116,85.15
2025-11-20 22:51:12,SENSOR_002,FAC_DEN,19.8,103.93,1.34,NORMAL,103,90.62
2025-11-20 23:02:12,SENSOR_008,FAC_ATL,18.95,96.55,1.75,CRITICAL,111,91.84
2025-11-20 22:52:12,SENSOR_011,FAC_SEA,18.19,101.72,0.33,WARNING,105,97.32
2025-11-21 00:14:12,SENSOR_018,FAC_CHI,22.69,99.06,0.42,NORMAL,80,98.34
2025-11-21 00:02:12,SENSOR_002,FAC_DEN,24.47,101.84,2.39,NORMAL,94,93.33
2025-11-21 00:44:12,SENSOR_016,FAC_SEA,18.29,97.31,2.02,NORMAL,87,86.5
2025-11-21 00:07:12,SENSOR_013,FAC_ATL,27.44,96.84,0.73,NORMAL,88,93.47
2025-11-21 00:40:12,SENSOR_005,FAC_CHI,20.62,95.15,1.56,NORMAL,113,99.44
2025-11-21 00:20:12,SENSOR_011,FAC_CHI,27.99,95.93,1.49,CRITICAL,100,87.3
2025-11-21 00:12:12,SENSOR_012,FAC_DEN,22.85,102.42,1.95,CRITICAL,87,99.2
2025-11-20 23:56:12,SENSOR_017,FAC_SEA,24.79,98.51,1.66,NORMAL,83,85.77
2025-11-21 00:00:12,SENSOR_020,FAC_ATL,18.65,100.68,2.48,NORMAL,80,91.62
2025-11-21 00:34:12,SENSOR_008,FAC_SEA,23.84,104.25,1.69,NORMAL,96,91.0
2025-11-21 01:02:12,SENSOR_011,FAC_CHI,23.99,96.0,1.37,CRITICAL,119,96.31
2025-11-21 01:44:12,SENSOR_019,FAC_SEA,24.74,103.79,0.86,NORMAL,117,89.59
2025-11-21 01:31:12,SENSOR_006,FAC_CHI,24.85,104.53,2.05,WARNING,99,89.07
2025-11-21 01:07:12,SENSOR_017,FAC_CHI,24.27,102.39,1.98,WARNING,81,90.87
2025-11-21 00:55:12,SENSOR_008,FAC_CHI,25.86,104.64,0.82,NORMAL,107,92.42
2025-11-21 00:49:12,SENSOR_005,FAC_ATL,23.85,98.45,1.89,NORMAL,110,90.66
2025-11-21 01:33:12,SENSOR_001,FAC_DEN,23.45,100.38,1.4,NORMAL,83,85.5
2025-11-21 01:46:12,SENSOR_013,FAC_CHI,24.84,101.73,1.81,NORMAL,90,86.87
2025-11-21 01:29:12,SENSOR_002,FAC_CHI,26.79,101.9,1.72,NORMAL,97,94.51
2025-11-21 01:11:12,SENSOR_004,FAC_SEA,24.48,96.47,0.63,CRITICAL,103,86.74
2025-11-21 02:19:12,SENSOR_001,FAC_DEN,27.07,95.43,1.67,NORMAL,101,89.51
2025-11-21 02:28:12,SENSOR_003,FAC_SEA,20.57,99.1,0.67,CRITICAL,80,99.23
2025-11-21 02:13:12,SENSOR_011,FAC_DEN,24.48,102.69,2.21,CRITICAL,120,96.61
2025-11-21 01:50:12,SENSOR_015,FAC_ATL,19.96,104.25,1.79,NORMAL,114,94.23
2025-11-21 02:00:12,SENSOR_020,FAC_DEN,27.36,97.14,0.78,NORMAL,94,98.14
2025-11-21 01:58:12,SENSOR_019,FAC_ATL,22.54,101.99,1.85,NORMAL,115,85.39
2025-11-21 02:14:12,SENSOR_002,FAC_CHI,25.89,102.27,0.19,WARNING,109,91.76
2025-11-21 02:11:12,SENSOR_012,FAC_ATL,20.37,103.93,0.76,NORMAL,89,89.57
2025-11-21 02:42:12,SENSOR_007,FAC_ATL,21.93,97.68,1.84,WARNING,82,91.85
2025-11-21 02:19:12,SENSOR_018,FAC_SEA,22.27,96.76,2.08,NORMAL,113,90.5
2025-11-21 02:51:12,SENSOR_003,FAC_ATL,23.54,99.37,0.5,NORMAL,114,93.72
2025-11-21 02:59:12,SENSOR_009,FAC_CHI,26.76,102.83,2.48,CRITICAL,85,88.69
2025-11-21 03:35:12,SENSOR_007,FAC_DEN,19.31,95.82,1.5,NORMAL,108,86.43
2025-11-21 03:36:12,SENSOR_018,FAC_ATL,20.8,95.6,1.86,WARNING,98,91.08
2025-11-21 02:57:12,SENSOR_016,FAC_DEN,23.62,104.48,1.14,WARNING,88,98.39
2025-11-21 03:14:12,SENSOR_014,FAC_ATL,22.75,103.52,0.99,NORMAL,120,89.93
2025-11-21 02:54:12,SENSOR_020,FAC_SEA,21.32,103.92,0.12,NORMAL,101,95.41
2025-11-21 03:03:12,SENSOR_012,FAC_ATL,24.12,96.82,1.12,NORMAL,116,94.26
2025-11-21 03:39:12,SENSOR_005,FAC_CHI,23.48,95.7,0.15,CRITICAL,85,87.34
2025-11-21 03:05:12,SENSOR_010,FAC_DEN,27.53,102.61,2.0,NORMAL,112,92.87
2025-11-21 03:52:12,SENSOR_001,FAC_DEN,22.93,96.3,0.24,WARNING,114,90.04
2025-11-21 04:18:12,SENSOR_019,FAC_DEN,25.36,96.57,2.37,NORMAL,101,85.39
2025-11-21 04:20:12,SENSOR_018,FAC_DEN,27.97,100.33,1.4,CRITICAL,103,87.95
2025-11-21 04:27:12,SENSOR_009,FAC_DEN,21.96,101.34,1.11,WARNING,99,86.87
2025-11-21 04:20:12,SENSOR_010,FAC_SEA,20.64,100.31,1.64,CRITICAL,82,96.95
2025-11-21 04:37:12,SENSOR_005,FAC_ATL,24.65,100.28,2.1,CRITICAL,105,98.51
2025-11-21 03:54:12,SENSOR_014,FAC_ATL,26.36,95.04,2.01,CRITICAL,103,85.2
2025-11-21 04:15:12,SENSOR_016,FAC_CHI,25.99,96.27,0.33,NORMAL,91,93.65
2025-11-21 03:55:12,SENSOR_015,FAC_ATL,26.79,102.75,1.24,NORMAL,114,88.39
2025-11-21 03:55:12,SENSOR_011,FAC_DEN,26.17,96.28,0.77,NORMAL,86,85.29
2025-11-21 05:40:12,SENSOR_015,FAC_ATL,24.22,99.79,2.17,NORMAL,100,87.43
2025-11-21 05:35:12,SENSOR_010,FAC_DEN,20.26,101.47,2.47,CRITICAL,100,99.47
2025-11-21 05:21:12,SENSOR_018,FAC_CHI,19.32,96.4,0.61,NORMAL,104,94.35
2025-11-21 04:59:12,SENSOR_002,FAC_DEN,26.77,97.06,1.62,NORMAL,111,91.1
2025-11-21 05:33:12,SENSOR_006,FAC_DEN,21.28,101.45,2.13,NORMAL,100,95.76
2025-11-21 05:39:12,SENSOR_012,FAC_CHI,23.18,97.31,1.88,NORMAL,118,91.51
2025-11-21 05:43:12,SENSOR_014,FAC_SEA,26.19,95.64,1.41,CRITICAL,95,95.34
2025-11-21 05:13:12,SENSOR_017,FAC_CHI,21.39,99.16,1.74,CRITICAL,93,94.05
2025-11-21 05:21:12,SENSOR_009,FAC_ATL,21.89,95.31,0.65,WARNING,85,99.18
2025-11-21 05:40:12,SENSOR_019,FAC_CHI,20.11,98.97,0.95,NORMAL,81,90.96
2025-11-21 06:14:12,SENSOR_004,FAC_CHI,18.0,103.2,0.82,NORMAL,91,93.64
2025-11-21 06:18:12,SENSOR_019,FAC_ATL,26.9,97.93,0.18,NORMAL,112,86.2
2025-11-21 06:34:12,SENSOR_005,FAC_DEN,25.83,99.2,1.89,CRITICAL,100,94.03
2025-11-21 06:07:12,SENSOR_017,FAC_SEA,24.53,98.89,2.27,NORMAL,120,86.14
2025-11-21 06:40:12,SENSOR_002,FAC_DEN,26.72,98.21,0.23,NORMAL,102,90.84
2025-11-21 06:27:12,SENSOR_014,FAC_CHI,22.47,101.73,2.36,NORMAL,105,94.76
2025-11-21 06:42:12,SENSOR_013,FAC_SEA,22.12,98.88,2.37,CRITICAL,110,94.11
2025-11-21 06:34:12,SENSOR_011,FAC_DEN,22.5,104.63,2.08,NORMAL,92,91.4
2025-11-21 06:27:12,SENSOR_012,FAC_ATL,23.72,97.59,1.92,NORMAL,92,90.52
2025-11-21 06:33:12,SENSOR_008,FAC_CHI,27.67,102.14,1.49,NORMAL,106,87.48
2025-11-21 07:03:12,SENSOR_008,FAC_DEN,18.25,95.85,1.16,NORMAL,91,91.78
2025-11-21 07:25:12,SENSOR_001,FAC_SEA,27.63,97.65,1.3,NORMAL,103,97.41
2025-11-21 07:26:12,SENSOR_005,FAC_ATL,19.85,99.36,1.59,NORMAL,108,89.44
2025-11-21 07:14:12,SENSOR_019,FAC_ATL,19.34,95.88,1.98,NORMAL,101,99.03
2025-11-21 07:08:12,SENSOR_017,FAC_ATL,19.28,98.1,1.41,NORMAL,109,87.07
2025-11-21 07:21:12,SENSOR_012,FAC_SEA,26.63,102.89,1.53,NORMAL,100,92.63
2025-11-21 07:13:12,SENSOR_004,FAC_ATL,19.5,100.68,0.17,NORMAL,92,92.92
2025-11-21 06:50:12,SENSOR_003,FAC_SEA,19.53,102.79,1.46,NORMAL,90,99.16
2025-11-21 07:05:12,SENSOR_010,FAC_SEA,23.27,102.85,0.22,CRITICAL,116,91.86
2025-11-21 07:00:12,SENSOR_014,FAC_DEN,26.96,99.29,2.46,WARNING,90,85.03
2025-11-21 08:27:12,SENSOR_002,FAC_CHI,19.18,96.68,1.73,CRITICAL,93,90.46
2025-11-21 08:29:12,SENSOR_005,FAC_ATL,22.71,99.45,0.97,NORMAL,98,98.89
2025-11-21 08:13:12,SENSOR_011,FAC_DEN,26.91,97.92,0.36,WARNING,109,96.3
2025-11-21 08:34:12,SENSOR_014,FAC_DEN,25.41,101.47,0.59,CRITICAL,112,86.91
2025-11-21 08:38:12,SENSOR_008,FAC_DEN,22.08,95.82,1.23,NORMAL,82,94.94
2025-11-21 08:00:12,SENSOR_020,FAC_DEN,25.84,102.48,1.28,CRITICAL,104,88.18
2025-11-21 08:45:12,SENSOR_001,FAC_SEA,27.12,97.42,2.26,NORMAL,103,87.44
2025-11-21 08:28:12,SENSOR_009,FAC_CHI,20.38,96.57,0.18,CRITICAL,86,89.6
2025-11-21 07:52:12,SENSOR_015,FAC_CHI,18.68,97.0,1.5,NORMAL,92,89.23
2025-11-21 07:47:12,SENSOR_007,FAC_DEN,20.0,99.79,1.76,NORMAL,113,85.79
2025-11-21 09:10:12,SENSOR_012,FAC_SEA,19.17,102.59,1.21,NORMAL,88,91.06
2025-11-21 09:36:12,SENSOR_004,FAC_CHI,19.63,97.52,1.12,NORMAL,119,85.79
2025-11-21 09:17:12,SENSOR_019,FAC_DEN,21.16,100.46,0.71,NORMAL,114,95.13
2025-11-21 09:20:12,SENSOR_009,FAC_SEA,26.42,103.9,1.89,NORMAL,99,96.11
2025-11-21 09:46:12,SENSOR_017,FAC_CHI,27.49,102.73,2.0,CRITICAL,94,86.0
2025-11-21 09:09:12,SENSOR_002,FAC_DEN,25.43,101.07,1.63,NORMAL,102,85.8
2025-11-21 09:36:12,SENSOR_001,FAC_ATL,26.62,104.28,2.09,NORMAL,103,87.23
2025-11-21 09:37:12,SENSOR_007,FAC_SEA,21.89,104.14,1.92,WARNING,109,86.56
2025-11-21 09:25:12,SENSOR_006,FAC_DEN,20.87,95.71,0.22,NORMAL,107,99.0
2025-11-21 08:47:12,SENSOR_010,FAC_DEN,27.85,101.86,2.04,NORMAL,100,90.71
2025-11-21 10:06:12,SENSOR_019,FAC_CHI,20.21,101.81,0.17,NORMAL,84,91.31
2025-11-21 09:53:12,SENSOR_018,FAC_SEA,19.05,100.78,1.54,NORMAL,118,91.88
2025-11-21 10:33:12,SENSOR_014,FAC_SEA,20.9,100.13,2.32,NORMAL,118,96.97
2025-11-21 10:06:12,SENSOR_001,FAC_SEA,22.94,98.54,0.15,WARNING,104,86.07
2025-11-21 09:56:12,SENSOR_010,FAC_DEN,26.92,102.93,0.7,WARNING,93,89.44
2025-11-21 10:23:12,SENSOR_007,FAC_CHI,20.93,96.15,1.42,NORMAL,95,88.17
2025-11-21 09:56:12,SENSOR_006,FAC_CHI,24.17,104.66,2.49,NORMAL,88,97.54
2025-11-21 10:21:12,SENSOR_008,FAC_DEN,19.14,101.3,0.29,NORMAL,120,86.75
2025-11-21 09:56:12,SENSOR_005,FAC_SEA,19.42,100.47,1.93,CRITICAL,107,87.37
2025-11-21 10:39:12,SENSOR_004,FAC_ATL,20.15,101.2,0.26,NORMAL,100,91.04
2025-11-21 11:32:12,SENSOR_002,FAC_DEN,25.74,102.65,0.21,NORMAL,114,97.18
2025-11-21 10:50:12,SENSOR_019,FAC_CHI,23.8,99.55,0.25,NORMAL,93,99.12
2025-11-21 11:32:12,SENSOR_018,FAC_CHI,23.38,96.85,0.69,CRITICAL,117,95.81
2025-11-21 11:40:12,SENSOR_005,FAC_ATL,21.22,99.38,1.34,NORMAL,106,98.73
2025-11-21 10:51:12,SENSOR_015,FAC_ATL,24.15,103.56,2.14,CRITICAL,94,86.81
2025-11-21 11:31:12,SENSOR_013,FAC_CHI,25.01,97.85,0.36,NORMAL,84,87.52
2025-11-21 11:32:12,SENSOR_016,FAC_ATL,24.4,102.65,1.67,NORMAL,83,95.82
2025-11-21 11:36:12,SENSOR_001,FAC_SEA,18.5,97.89,1.56,NORMAL,81,96.04
2025-11-21 11:02:12,SENSOR_008,FAC_SEA,27.37,104.13,0.47,NORMAL,100,94.2
2025-11-21 11:01:12,SENSOR_011,FAC_CHI,27.5,97.02,1.04,NORMAL,102,92.2
2025-11-21 12:09:12,SENSOR_007,FAC_DEN,26.09,103.35,0.18,NORMAL,83,86.12
2025-11-21 12:05:12,SENSOR_013,FAC_DEN,20.77,96.0,1.37,CRITICAL,97,88.4
2025-11-21 12:46:12,SENSOR_010,FAC_SEA,26.73,95.1,2.21,NORMAL,89,86.5
2025-11-21 12:30:12,SENSOR_020,FAC_SEA,25.25,100.25,0.4,NORMAL,111,95.12
2025-11-21 12:35:12,SENSOR_006,FAC_SEA,21.87,101.42,1.27,WARNING,114,89.53
2025-11-21 12:32:12,SENSOR_001,FAC_CHI,22.65,101.73,1.77,NORMAL,107,90.96
2025-11-21 12:39:12,SENSOR_003,FAC_CHI,20.66,103.56,0.61,WARNING,107,99.4
2025-11-21 12:17:12,SENSOR_004,FAC_SEA,27.09,95.89,0.37,WARNING,82,96.78
2025-11-21 12:45:12,SENSOR_012,FAC_DEN,20.55,97.36,0.22,NORMAL,118,89.41
2025-11-21 11:59:12,SENSOR_015,FAC_DEN,24.34,99.21,1.18,WARNING,114,93.5
2025-11-21 13:22:12,SENSOR_019,FAC_CHI,21.85,101.06,0.11,WARNING,83,90.24
